,Algorithm,Accuracy,F1,AUC
91,PSO,0.8507814407814408,0.8741688139105239,0.919147958153076
92,PSO,0.8796459096459097,0.8835870814914804,0.9350453997074916
93,PSO,0.8662271062271063,0.8431799702681021,0.5
94,PSO,0.8729304029304028,0.8827992152188509,0.9308017061212728
95,PSO,0.8606715506715507,0.8860103849025502,0.9363190450101146
96,PSO,0.8873137973137972,0.8758156392114588,0.9285644012870512
97,PSO,0.8807326007326008,0.8837926665078673,0.9359209665270828
98,PSO,0.8751526251526253,0.8768477848495149,0.9335849616128497
99,PSO,0.8828449328449329,0.8881315523587731,0.9362963676184182
100,PSO,0.8675213675213677,0.8599961675106957,0.922482535723027
101,PSO,0.8664346764346764,0.8691614560332519,0.926891604942622
102,PSO,0.5504639804639805,0.8762098301753388,0.9355264881597604
103,PSO,0.881892551892552,0.880384593674614,0.92826766032647
104,PSO,0.8685714285714287,0.8323405537482771,0.9126123032495784
105,PSO,0.8816971916971917,0.8300600095099393,0.9260836835693724
106,PSO,0.8905616605616606,0.8488799140405495,0.9345376981668976
107,PSO,0.871855921855922,0.8656148184334269,0.5
108,PSO,0.8839926739926739,0.8560277397498182,0.9383965258107192
109,PSO,0.864004884004884,0.8733333189214697,0.9278462654727118
110,PSO,0.8784249084249083,0.8806410830773371,0.903508708273408
111,PSO,0.5505006105006105,0.8794405531580318,0.9212973794790223
112,PSO,0.8796459096459095,0.879314595702723,0.927100692232848
113,PSO,0.864078144078144,0.8760031752713141,0.9307471407937044
114,PSO,0.8840048840048841,0.8579167723476395,0.9228066632324786
115,PSO,0.8640170940170941,0.8839251620670853,0.9359454419512426
116,PSO,0.5504517704517704,0.8553531240329304,0.9343198870980748
117,PSO,0.8795238095238096,0.8574440031925598,0.9380536532775446
118,PSO,0.8806593406593407,0.879059310268189,0.9332195862261236
119,PSO,0.8795238095238096,0.8824712895406941,0.9349276564867331
120,PSO,0.8718192918192917,0.8826634151114051,0.9248355052980572
