,Algorithm,Accuracy,F1,AUC
0,PSO,0.5502702544131776,0.8502597193222915,0.8128181156342075
1,GA,0.8254237163832112,0.8332085157767543,0.8131376157289446
2,Optuna,0.8165753595447112,0.7097031579005014,0.926075106956819
3,PSO,0.7127969314939898,0.8364980537107121,0.9046627224876471
4,GA,0.8441765124346365,0.8505650658201911,0.8999372192807087
5,Optuna,0.816590027355467,0.7094902663232862,0.814409097614811
