,Algorithm,Accuracy,F1,AUC
1,Optuna,0.8396506874767744,0.87544790113909,0.9869816171260588
31,Optuna,0.8897287253808992,0.886355927452715,0.9885139825432342
32,Optuna,0.8774953548866592,0.8840336553170923,0.9893133054538852
33,Optuna,0.8696989966555183,0.8768857833048749,0.9896088205146611
34,Optuna,0.8696952805648458,0.0849946324710369,0.985690402396724
35,Optuna,0.881965811965812,0.8753810722771141,0.9888293455486692
36,Optuna,0.8596767001114828,0.8139141503732104,0.9870298167828708
37,Optuna,0.8886622073578595,0.8493103995615097,0.9893491287447924
38,Optuna,0.8763730955035304,0.8750332296437797,0.989795221539988
39,Optuna,0.8819658119658119,0.8684119416010453,0.9876520331923933
40,Optuna,0.8652471200297288,0.8812173342922569,0.9881865650630592
41,Optuna,0.8585804533630621,0.8691103764295427,0.9872959003533216
42,Optuna,0.8774953548866593,0.8942007087508532,0.9878655173516292
43,Optuna,0.8864065403195838,0.8701211652914608,0.9865276178800044
44,Optuna,0.8841768859160163,0.8802301096516846,0.989797638682042
45,Optuna,0.8841731698253437,0.8817774256446955,0.9872147416874816
46,Optuna,0.8028688219992568,0.7572060260817487,0.9890975294565112
47,Optuna,0.8541137123745819,0.8635733820933814,0.9891677820385484
48,Optuna,0.8864139725009289,0.8753367804942099,0.9882818747397716
49,Optuna,0.8541099962839093,0.8857809764982075,0.9869244137132008
50,Optuna,0.8396432552954293,0.8686713743168794,0.9883695210776794
51,Optuna,0.8875139353400222,0.8092169291370226,0.9892299551435938
52,Optuna,0.8797473058342624,0.8407257193728661,0.9890999583361134
53,Optuna,0.8886324786324785,0.8779664500104305,0.9890082578936844
54,Optuna,0.8674767744332961,0.8762299062300966,0.9868957253912672
55,Optuna,0.8819695280564845,0.8847928866359466,0.9887220680439264
56,Optuna,0.8764251207729469,0.8600268002882295,0.9882067630175988
57,Optuna,0.8719695280564846,0.877253776699507,0.9885660882099
58,Optuna,0.8686027499070977,0.869490413654781,0.988413017658202
59,Optuna,0.8819620958751394,0.8747581681510376,0.9901478742221234
