,Algorithm,Accuracy,F1,AUC
67,PSO,0.8193171902268761,0.8126981031551527,0.9579552979458316
68,PSO,0.8240155977312391,0.8247366452618135,0.9550985432208302
69,PSO,0.8172583987783595,0.8225432965132938,0.9587437178100118
70,PSO,0.8318308246073298,0.8255759050700192,0.9515348331483058
71,PSO,0.8297829406631763,0.8328538150775875,0.9551012812583788
72,PSO,0.8214059773123908,0.820744135826488,0.95234891769507
73,PSO,0.8281659031413613,0.829017021502431,0.9594837810087536
74,PSO,0.8209069589877837,0.8174021617218126,0.9486662913349057
75,PSO,0.818782722513089,0.819127512167495,0.9518231659495802
76,PSO,0.8250708987783595,0.8197954993940186,0.955253160130606
77,PSO,0.8250763525305411,0.8231860298504412,0.9497700233119244
78,PSO,0.8313208987783595,0.8139127148383146,0.9536084155653468
79,PSO,0.8140924956369983,0.8275718489437679,0.9502635877067784
80,PSO,0.8355039267015707,0.8219269083832457,0.9574272413807756
81,PSO,0.8281495418848166,0.8245010680994259,0.9532712727715128
82,PSO,0.8245146160558464,0.8194717201176023,0.9583847097564042
83,PSO,0.8130535558464225,0.8163667641530509,0.9578474129280474
84,PSO,0.820388852530541,0.8220172350514618,0.9542654822927862
85,PSO,0.8339850567190228,0.8191647053800004,0.9548921646709083
86,PSO,0.8297447643979059,0.8250618517110109,0.9520295333783949
87,PSO,0.829785667539267,0.8182384738256918,0.9578298470682418
88,PSO,0.8219513525305411,0.8120556758420656,0.9554079302048878
89,PSO,0.8162167321116929,0.8249842527895804,0.9534818675880914
0,Optuna,0.8172390899442866,0.816882524336068,0.9579368299497828
90,PSO,0.8162112783595112,0.8188672592419735,0.9544161144875571
31,Optuna,0.8224449448344543,0.818634505917467,0.9579950047728598
32,Optuna,0.8214090066931252,0.8225542678318124,0.9574012539905103
33,Optuna,0.8245438029313696,0.8164349612878167,0.9571949713882104
34,Optuna,0.8182823867622314,0.8193094932406265,0.95796668373913
35,Optuna,0.8193060604425345,0.8200882536898203,0.9580638604779064
36,Optuna,0.8187917707101778,0.8128204663740353,0.9570073990071774
37,Optuna,0.8271512273454964,0.813742240194308,0.9570292673077304
38,Optuna,0.8234964179597496,0.8233170091015767,0.9576296577978964
39,Optuna,0.8214171830004758,0.8196234641223971,0.9563477288609208
40,Optuna,0.8240205192609272,0.8163550294509658,0.9579031516855676
41,Optuna,0.8214147301082706,0.8206172747703966,0.9575701281778536
42,Optuna,0.8219290198406274,0.8187908979030031,0.9567278907069814
43,Optuna,0.8219380137787131,0.8188974234182419,0.957447678029519
44,Optuna,0.8219216611640118,0.813545317083975,0.958344859336122
45,Optuna,0.8240221545223974,0.823533356149485,0.9585151080117744
46,Optuna,0.8182709399319403,0.815512581376849,0.9575046081591516
47,Optuna,0.8203558983063597,0.8170942756472098,0.9570848427005376
48,Optuna,0.8229772224429825,0.8178334274219236,0.9568076083354417
49,Optuna,0.8219298374713624,0.8189702250319012,0.9576438764833156
50,Optuna,0.8182758457163507,0.8243042866991913,0.9592362802006524
51,Optuna,0.8229723166585722,0.8171807662050078,0.9590031067518954
52,Optuna,0.824016431107252,0.8205592498755937,0.9581553931103378
53,Optuna,0.8177501091537032,0.8145479652699853,0.9589982271248352
54,Optuna,0.8172268254832606,0.8217648293717413,0.9584174553211912
55,Optuna,0.8198334322666523,0.8180985423750885,0.9571473320860865
56,Optuna,0.818794223602383,0.8187187048325385,0.9565759767630914
57,Optuna,0.8161892520804613,0.8173125918814733,0.956791474298924
58,Optuna,0.821934743255773,0.8233652426715844,0.9576430588129777
59,Optuna,0.8193232306879709,0.823596884714838,0.9585899799506864
