,Algorithm,Accuracy,F1,AUC
0,GA,0.7932269105168571,0.8007841861557233,0.9544283993225804
1,GA,0.8104355845977992,0.8020103329742775,0.9507270117667724
2,GA,0.8078322483373479,0.779291235647519,0.9553261927330564
3,GA,0.8073155057127859,0.8014220036539288,0.9524384210422372
4,GA,0.8114968692919154,0.8030989325839135,0.9517630944160712
5,GA,0.8140969350294266,0.8061177105211682,0.951746912568326
6,GA,0.8135752866204542,0.7992991106099828,0.9539195092680878
7,GA,0.8146136776539885,0.8051443975976721,0.9553197963384068
8,GA,0.808363708315141,0.8078928766314992,0.9523325699635813
